M_TeamSatisfaction,M_MTSSatisfaction,M_TeamViability,M_MTSViability,M_TeamSatisfaction_SD,M_MTSSatisfaction_SD,M_TeamViability_SD,M_MTSViability_SD,M_Depletion,M_SelfEfficacy,M_PerceivedControl,M_PerceivedControl_SD,M_TMS,M_TeamStatusConflict,M_TeamStatusConflict_SD,M_MTSStatusConflict,M_MTSStatusConflict_SD,M_IndConfidence,M_IndConfidence_SD,M_TeamConfidence,M_TeamConfidence_SD,M_MTSConfidence,M_MTSConfidence_SD,M_TeamConfidence_VerticalDown,M_TeamConfidence_VerticalDown_SD,M_TeamConfidence_VerticalUp,M_TeamConfidence_VerticalUp_SD,M_TeamConfidence_VerticalDown_Squared,M_TeamConfidence_VerticalUp_Squared,M_PerformanceTot,M_PerformanceNeg,M_PerformancePos,M_LeadChangesTot,M_LeadChangesPos,M_LeadChangesNeg,M_BetweenTeamCoordinationIntegratedMissions,M_WithinTeamCoordination_Intel,M_WithinTeamCoordination_Ops,M_ConditionCommunication,M_ConditionStructure,MTS_ID
5.361111111111111,4.472222222222222,3.638888888888889,2.611111111111111,1.6046544253875428,1.6603415331593698,1.019589274934907,1.0809024786492851,5.8,4.010416666666667,3.388888888888889,0.8857266985429447,3.4907407407407405,1.5833333333333333,0.8940035929695274,1.4166666666666667,0.7411089152360969,3.4166666666666665,1.2401124093721454,3.5,1.0,3.75,0.9653072991634227,4.0,0.0,3.625,0.125,16.0,13.140625,-72,-176,104,41,63,22,18,140,15,1.0,1.0,38
5.666666666666667,4.909090909090909,3.757575757575758,3.606060606060606,1.0852547064066473,2.0390134275123737,0.9320337272260423,1.2544868965985152,4.2727272727272725,4.2727272727272725,3.4545454545454546,1.06742397358966,3.1212121212121215,3.2045454545454546,2.196070871517418,2.659090909090909,2.1014064554267198,3.272727272727273,1.348399724926484,3.272727272727273,1.4206272622267313,3.272727272727273,1.1037127426019047,3.166666666666667,0.16666666666666674,3.375,0.625,10.02777777777778,11.390625,-6,-72,66,40,45,5,28,120,14,1.0,1.0,39
5.583333333333333,5.055555555555555,3.8611111111111107,3.361111111111111,1.1731422020635975,1.3768162170830558,1.0679758380096391,0.8814397466282237,5.3999999999999995,4.25,3.4166666666666665,0.7124435118490149,3.111111111111111,2.2291666666666665,1.63574535878537,1.9375,1.2708488573319088,3.0833333333333335,1.164500152881315,3.5,0.9045340337332907,3.3333333333333335,0.9847319278346618,3.5,0.0,3.0,0.5,12.25,9.0,-70,-184,114,1,16,15,67,112,6,1.0,1.0,40
6.611111111111111,6.388888888888889,4.333333333333333,4.5,0.5655663708755322,0.8144321109212623,0.828775414010748,0.6435381994422819,2.9,4.208333333333333,3.8055555555555554,0.7844232692366188,4.018518518518518,1.5833333333333333,1.144817042415975,1.3125,0.6836150564861379,3.8333333333333335,1.1934162828797104,3.8333333333333335,1.2673044646258476,3.9166666666666665,1.0836246694508316,4.75,0.0,4.0,0.0,22.5625,16.0,48,-80,128,12,17,5,67,168,8,0.0,1.0,41
6.583333333333333,6.416666666666667,4.527777777777778,4.5,0.5149286505444373,0.6685579234215213,0.5016806770082956,0.6435381994422819,3.15,4.21875,3.6666666666666665,0.5504818825631803,3.8796296296296298,1.1458333333333333,0.3100281023430364,1.0833333333333333,0.28867513459481287,3.3333333333333335,0.7784989441615231,4.0,0.7385489458759964,4.083333333333333,0.6685579234215214,4.25,0.0,4.25,0.5,18.0625,18.0625,76,-72,148,16,28,12,23,50,9,0.0,1.0,42
5.666666666666667,5.194444444444445,4.333333333333333,3.8333333333333335,1.0824588545146514,1.4031590141018297,0.6195469181897234,0.7719841941125454,4.8500000000000005,4.166666666666667,3.1944444444444446,0.5016806770082956,3.611111111111111,1.8541666666666667,0.9738532494760961,1.8333333333333333,1.212310591266516,3.5833333333333335,0.90033663737852,3.5833333333333335,0.7929614610987591,3.5,0.9045340337332907,4.125,0.125,3.5,0.25,17.015625,12.25,-8,-88,80,-5,14,19,61,114,16,1.0,1.0,43
5.757575757575758,4.666666666666667,3.6363636363636362,3.393939393939394,0.8177327611676501,1.7448336437736536,1.0160330862345146,1.1815073406287395,4.8,3.9431818181818183,2.9393939393939394,0.8002524854094739,3.101010101010101,1.3409090909090908,0.6351449369310055,1.2954545454545454,0.430380381438644,2.8181818181818183,1.1677484162422844,3.0,0.894427190999916,2.8181818181818183,1.0787197799411874,3.6666666666666665,0.0,2.625,0.375,13.444444444444443,6.890625,94,-56,150,4,10,6,30,84,6,1.0,1.0,44
5.2,4.566666666666666,3.7666666666666666,3.5,1.8737959096740264,2.0187393695014992,1.1972189997378648,1.3630937940428112,3.9799999999999995,4.025,3.6666666666666665,0.31426968052735443,3.6222222222222222,1.725,1.1693421702440698,1.825,1.1609981337912076,3.7,0.6749485577105528,4.0,0.4714045207910317,3.9,0.5676462121975466,3.75,0.25,4.0,0.0,14.0625,16.0,52,-104,156,59,80,21,33,28,12,1.0,1.0,45
6.694444444444444,5.694444444444444,4.611111111111112,4.055555555555555,0.4371240568505021,1.1499524217942985,0.4889348004153919,0.9622504486493766,2.8166666666666664,4.114583333333333,3.5,0.6590473688161074,3.6296296296296298,1.6875,1.2206788349856068,2.2291666666666665,1.7368281347608834,3.75,1.2154310870109943,4.083333333333333,0.90033663737852,3.75,1.3568010505999362,4.5,0.0,3.75,1.0,20.25,14.0625,82,-48,130,1,9,8,42,156,11,1.0,1.0,46
6.484848484848484,6.484848484848484,4.7272727272727275,4.636363636363637,0.603022689155527,0.8480518375617845,0.5337119867948299,0.7371799939189504,2.5636363636363635,4.329545454545454,3.848484848484848,0.584306547468143,3.868686868686869,1.3636363636363635,0.43822991060110733,1.2727272727272727,0.4395245364957663,4.090909090909091,0.5393598899705937,4.090909090909091,0.5393598899705937,4.181818181818182,0.40451991747794536,4.0,0.0,4.0,0.5,16.0,16.0,78,-96,174,13,27,14,45,160,25,0.0,1.0,47
6.138888888888889,5.583333333333333,4.305555555555555,4.166666666666667,0.4133708031240485,0.6215815605080611,0.4133708031240485,0.3333333333333333,4.983333333333333,3.9375,3.472222222222222,0.5766208307818773,3.6666666666666665,1.5416666666666667,0.498102459947811,1.4166666666666667,0.5149286505444373,3.4166666666666665,0.6685579234215214,3.8333333333333335,0.5773502691896258,3.6666666666666665,0.6513389472789297,3.75,0.0,4.0,0.0,14.0625,16.0,116,-64,180,-8,18,26,26,6,23,0.0,1.0,48
5.555555555555556,5.222222222222222,4.305555555555555,3.9166666666666665,1.4793756076643243,0.9983150788368353,0.7447911148193194,0.7124435118490149,4.383333333333334,4.1875,3.4444444444444446,0.7698003589195008,3.4814814814814814,1.7708333333333333,1.0523692605763724,1.7291666666666667,0.9969175978834444,3.0833333333333335,1.0836246694508318,3.75,0.7537783614444091,3.75,0.9653072991634227,3.5,0.0,4.125,0.125,12.25,17.015625,6,-120,126,16,29,13,58,261,14,1.0,1.0,49
5.805555555555556,5.666666666666667,4.277777777777778,4.25,1.3216024351645983,1.0249414863810764,0.6641366132637478,0.6685579234215215,2.4499999999999997,4.447916666666667,3.5555555555555554,0.8328281296898501,3.7037037037037037,1.4166666666666667,0.6336522323129238,1.2291666666666667,0.3447385922256123,3.8333333333333335,0.8348471099367218,3.9166666666666665,0.5149286505444373,3.8333333333333335,0.9374368665610919,3.75,0.0,4.0,0.25,14.0625,16.0,68,-32,100,72,109,37,35,62,14,1.0,1.0,50
6.4,5.033333333333333,4.266666666666667,3.7,0.6992058987801011,1.3374935098492586,0.6992058987801009,0.6749485577105531,3.5799999999999996,4.2125,3.7,0.5079613089183317,3.3555555555555556,1.9,0.8096638534327413,2.175,0.8979142498033985,3.4,0.6992058987801009,3.7,0.8232726023485646,4.0,0.4714045207910318,3.833333333333333,0.16666666666666674,4.041666666666666,0.2916666666666665,14.694444444444443,16.33506944444444,54,-80,134,23,35,12,22,42,12,1.0,1.0,51
5.787878787878788,3.8181818181818183,3.909090909090909,3.0,0.9806202943118002,1.1388457740052853,0.967136771792664,0.8692269873603531,3.727272727272727,4.2727272727272725,3.333333333333334,0.8027729719194865,3.666666666666667,1.3181818181818181,0.4196860298322588,1.25,0.33541019662496846,3.6363636363636362,0.8090398349558905,4.0,0.7745966692414834,3.727272727272727,0.7862453931068965,3.3333333333333335,0.0,3.5,0.25,11.111111111111112,12.25,28,-80,108,-5,24,29,63,146,16,1.0,1.0,52
6.166666666666667,5.777777777777778,4.166666666666667,4.333333333333333,0.937436866561092,0.9463735497270069,1.0963668190985179,0.5124707431905384,3.1999999999999997,4.15625,3.472222222222222,0.7971962653712606,3.5462962962962963,1.3125,0.5343326338867612,1.0208333333333333,0.07216878364870322,3.6666666666666665,1.2309149097933272,4.166666666666667,0.7177405625652735,4.0,0.6030226891555273,4.5,0.0,3.875,0.625,20.25,15.015625,14,-104,118,14,23,9,47,28,15,0.0,1.0,53
5.242424242424242,5.848484848484848,3.696969696969697,4.090909090909091,1.8920354065920593,1.0889713429923609,1.168613094936286,0.6681801003207494,2.8,3.9318181818181817,3.727272727272727,0.7719841941125452,3.8383838383838382,1.1136363636363635,0.30338993810845893,1.5909090909090908,1.655569113902857,3.8181818181818183,0.6030226891555273,4.181818181818182,0.40451991747794547,4.2727272727272725,0.46709936649691375,4.25,0.0,4.125,0.125,18.0625,17.015625,2,-120,122,44,54,10,81,229,18,0.0,1.0,54
6.055555555555556,5.333333333333333,4.138888888888888,3.75,0.5286409740658393,1.1634153830577252,0.688408108541528,0.7264831572567789,5.0,3.8020833333333335,3.111111111111111,0.7956108552531399,3.4907407407407405,1.6666666666666667,0.7177405625652734,1.6875,0.7914672795166294,2.9166666666666665,0.90033663737852,3.8333333333333335,0.5773502691896258,3.9166666666666665,0.6685579234215216,4.25,0.0,3.875,0.375,18.0625,15.015625,-22,-152,130,20,59,39,22,120,23,1.0,1.0,55
5.722222222222222,6.055555555555556,4.333333333333333,4.166666666666667,0.9302257066539631,0.7362659452178555,0.5504818825631804,0.8102873913406631,3.85,4.302083333333333,3.527777777777778,1.0679758380096391,3.75,1.4166666666666667,0.6246210972673875,1.4375,0.9361733036919258,3.6666666666666665,0.6513389472789296,3.6666666666666665,0.7784989441615229,3.6666666666666665,1.0730867399773196,4.25,0.0,3.25,0.25,18.0625,10.5625,0,-88,88,13,17,4,57,116,13,1.0,1.0,56
5.818181818181818,5.636363636363637,4.303030303030303,4.0,0.9702649851530978,0.8090398349558904,0.6575129141874191,0.7888106377466156,3.3454545454545452,4.261363636363637,3.696969696969697,0.6046954321446173,3.727272727272727,1.1818181818181819,0.31801943908566915,1.1590909090909092,0.3215728391967999,3.8181818181818183,0.6030226891555273,4.090909090909091,0.5393598899705939,4.090909090909091,0.30151134457776363,4.166666666666666,0.16666666666666652,3.875,0.125,17.361111111111107,15.015625,102,-96,198,8,18,10,38,316,16,1.0,1.0,57
6.138888888888889,4.75,4.361111111111112,3.611111111111111,0.8699045963403154,2.165500851857126,0.5938801248514742,1.3013849136987463,3.966666666666667,4.1875,3.0,1.0824588545146516,3.5092592592592595,2.9583333333333335,2.278439790468003,1.9375,1.168356460238834,2.9166666666666665,1.083624669450832,3.6666666666666665,0.9847319278346618,3.5,1.087114613009218,4.125,0.125,2.875,0.375,17.015625,8.265625,6,-120,126,8,16,8,56,223,15,1.0,0.0,58
6.138888888888889,5.972222222222222,4.388888888888888,4.305555555555555,0.858214417574062,1.1499524217942987,0.7082961962932611,0.915173255477938,3.3333333333333335,4.135416666666667,3.5833333333333335,0.9547859244962515,3.5462962962962963,1.1458333333333333,0.22508415934462997,1.0416666666666667,0.14433756729740643,3.25,1.2880570286640687,4.083333333333333,0.6685579234215216,3.75,0.9653072991634227,4.125,0.125,3.5,0.5,17.015625,12.25,94,-56,150,12,17,5,38,50,10,1.0,0.0,59
5.75,5.916666666666667,4.361111111111112,4.277777777777778,1.6025547785276542,1.035969267513435,0.6735753140545633,0.8626168002698211,3.283333333333333,4.302083333333333,3.944444444444444,0.4457052822810144,3.777777777777778,2.3125,1.8953441759887688,2.4166666666666665,1.883943317682999,4.083333333333333,0.6685579234215214,4.25,0.621581560508061,3.8333333333333335,0.8348471099367218,4.0,0.0,3.875,0.625,16.0,15.015625,38,-112,150,46,55,9,66,66,11,1.0,0.0,60
5.805555555555556,5.805555555555556,4.027777777777778,4.055555555555555,1.086727394969148,0.8699045963403151,0.7029279793177564,0.7224164463005543,4.05,4.177083333333333,4.083333333333333,0.5341849261758848,3.7685185185185186,2.1875,1.9072975884504995,2.2916666666666665,1.8854506735590413,3.9166666666666665,0.6685579234215214,4.166666666666667,0.8348471099367218,4.083333333333333,0.90033663737852,4.25,0.0,4.0,0.5,18.0625,16.0,66,-128,194,18,31,13,37,52,15,0.0,0.0,61
6.5,6.416666666666667,4.527777777777778,4.666666666666667,0.7719841941125452,0.7929614610987591,0.6106518016804854,0.5124707431905384,2.9499999999999997,4.354166666666667,3.944444444444444,0.48893480041539195,3.777777777777778,1.5833333333333333,0.701729465267237,1.5625,1.4147156797552836,4.083333333333333,0.90033663737852,4.25,0.6215815605080611,4.083333333333333,0.90033663737852,4.125,0.125,4.375,0.125,17.015625,19.140625,138,-48,186,20,28,8,31,126,18,0.0,0.0,62
5.333333333333333,5.111111111111112,4.027777777777778,3.888888888888889,1.2226812728383039,1.2004488498380266,0.7971962653712608,0.6716981845877293,4.366666666666666,4.09375,3.638888888888889,0.6106518016804854,3.814814814814815,2.5208333333333335,1.8354412812644532,2.6041666666666665,1.8261308244150494,3.9166666666666665,0.5149286505444373,4.0,0.4264014327112208,3.9166666666666665,0.5149286505444373,4.25,0.0,3.625,0.125,18.0625,13.140625,108,-48,156,8,13,5,26,82,25,1.0,0.0,63
6.055555555555556,6.5,4.194444444444445,4.555555555555555,1.1962342709421223,0.6741998624632421,0.7029279793177564,0.7430939053636169,3.8499999999999996,4.229166666666667,3.4444444444444446,0.769800358919501,3.7407407407407405,2.0833333333333335,1.2029005349444721,1.2291666666666667,0.4454100936386057,3.9166666666666665,0.90033663737852,4.333333333333333,0.6513389472789295,4.083333333333333,0.5149286505444371,4.125,0.125,4.125,0.125,17.015625,17.015625,90,-56,146,9,48,39,37,68,2,1.0,0.0,64
5.416666666666667,5.416666666666667,4.25,3.972222222222222,1.5898986690282428,1.4433756729740645,0.7670618217483115,0.7714388148893244,3.216666666666667,4.177083333333333,3.8333333333333335,0.7035264706814484,3.75,2.25,1.177439440635329,2.7916666666666665,1.751081916641217,3.75,1.0552897060221729,3.8333333333333335,0.8348471099367218,4.083333333333333,0.6685579234215216,4.25,0.0,3.875,0.375,18.0625,15.015625,88,-96,184,20,23,3,39,30,12,1.0,0.0,65
6.444444444444444,6.111111111111111,4.5,4.277777777777778,0.624957911040728,1.2171612389003692,0.674199862463242,0.8388704928078605,4.566666666666666,4.354166666666667,3.694444444444444,0.6428838645507158,3.8888888888888893,1.5416666666666667,1.2469660149435677,1.625,1.0739688500646054,3.6666666666666665,0.7784989441615229,4.25,0.621581560508061,4.083333333333333,0.6685579234215218,4.5,0.0,4.0,0.0,20.25,16.0,122,-56,178,26,35,9,7,78,21,1.0,0.0,66
6.333333333333334,5.848484848484848,4.333333333333333,4.151515151515151,0.7601169500660921,0.8989331499509895,0.6146362971528593,0.7507571935295482,3.2545454545454544,4.2727272727272725,3.666666666666667,0.7601169500660919,3.9494949494949494,1.25,0.4330127018922194,1.2272727272727273,0.6750420862300499,4.181818181818182,0.6030226891555274,4.363636363636363,0.5045249791095129,4.181818181818182,0.9816498172140428,4.25,0.0,4.583333333333334,0.08333333333333348,18.0625,21.00694444444445,80,-40,120,66,105,39,15,62,12,1.0,0.0,67
5.527777777777778,3.611111111111111,3.8055555555555554,2.9166666666666665,1.6724646624482227,2.2955087168992123,1.058475493514314,1.3418289945090063,3.0666666666666664,4.1875,3.4722222222222228,0.7171539334827386,3.435185185185185,2.0625,1.8833148966649205,2.4166666666666665,1.8195070927605808,3.3333333333333335,0.9847319278346618,3.6666666666666665,0.9847319278346616,3.25,0.8660254037844385,3.125,0.125,3.375,0.625,9.765625,11.390625,-66,-168,102,0,5,5,41,98,33,1.0,0.0,68
5.694444444444444,5.222222222222222,3.75,3.805555555555556,1.250925583244189,1.46565621758588,1.4573048321258573,1.2906683988635168,4.233333333333333,4.020833333333333,3.3333333333333335,0.6195469181897234,3.5092592592592595,1.3958333333333333,1.2175717886868358,1.375,1.1505927326224672,3.5,1.0,3.3333333333333335,0.8876253645985948,3.6666666666666665,0.7784989441615229,4.25,0.0,3.875,0.125,18.0625,15.015625,26,-80,106,7,42,35,11,98,7,1.0,0.0,4
5.363636363636363,5.212121212121212,3.9696969696969693,3.9696969696969693,1.649609687535849,1.470243572207055,0.9000561149733999,1.2243324299347376,4.690909090909091,4.363636363636363,3.484848484848485,0.5649707241901293,3.7676767676767677,1.3409090909090908,0.6545296715268842,1.1136363636363635,0.23354968324845687,3.5454545454545454,0.9341987329938274,3.8181818181818183,0.7507571935295483,3.909090909090909,0.7006490497453707,4.0,0.0,3.875,0.375,16.0,15.015625,36,-112,148,5,7,2,50,114,11,1.0,0.0,7
5.111111111111112,4.25,3.777777777777778,3.388888888888889,0.8914105645620286,1.256297269074015,0.7153911599848799,0.7498596950693925,3.9000000000000004,4.145833333333333,3.5555555555555554,0.5744269579035526,3.564814814814815,1.4375,0.5551924318320959,1.25,0.41286141192238524,3.0833333333333335,1.2401124093721456,4.0,0.4264014327112209,3.8333333333333335,0.9374368665610922,4.125,0.125,4.0,0.25,17.015625,16.0,-6,-112,106,5,31,26,57,95,2,1.0,0.0,9
5.75,5.638888888888889,4.194444444444445,4.166666666666667,1.295875352529297,1.0096337303003844,0.642883864550716,0.6890192121758834,5.55,4.145833333333333,3.5277777777777772,0.7171539334827387,3.6296296296296298,2.2291666666666665,1.2222293962140238,2.2708333333333335,1.13045813989754,3.5833333333333335,0.90033663737852,3.9166666666666665,0.6685579234215215,4.083333333333333,0.6685579234215214,3.75,0.25,4.125,0.375,14.0625,17.015625,26,-112,138,14,29,15,20,28,21,0.0,0.0,10
5.777777777777778,5.722222222222222,4.333333333333333,4.25,1.1835004861314595,1.4690980764568302,0.7654139963827326,0.8055990932156634,4.483333333333333,4.145833333333333,3.2777777777777772,0.6641366132637478,3.3981481481481484,2.7916666666666665,1.9242275112760225,2.5208333333333335,1.7595787632960407,3.1666666666666665,1.1146408580454255,3.8333333333333335,1.0298573010888745,3.6666666666666665,1.0730867399773196,4.0,0.25,3.625,0.625,16.0,13.140625,26,-128,154,6,10,4,51,45,8,0.0,0.0,11
6.222222222222222,6.444444444444444,4.194444444444445,4.583333333333333,1.3433963691754582,0.8914105645620286,1.1051608350735522,0.5881833013267174,3.216666666666667,4.197916666666667,3.4166666666666665,0.5707517636920413,3.4537037037037037,1.25,0.4264014327112209,1.2083333333333333,0.5093816810307346,3.5833333333333335,0.6685579234215215,3.75,0.621581560508061,3.6666666666666665,0.8876253645985944,3.5,0.0,4.125,0.125,12.25,17.015625,60,-64,124,26,31,5,16,22,12,1.0,0.0,12
5.638888888888889,5.75,4.083333333333333,4.222222222222222,1.3292234638445928,0.9547859244962511,1.0062933283224444,0.6865715340592496,4.183333333333334,4.239583333333333,3.9444444444444446,0.467819643511491,3.6018518518518516,1.9166666666666667,1.403458930534474,1.625,1.4479609487451341,4.0,0.8528028654224417,4.166666666666667,0.5773502691896258,3.9166666666666665,0.7929614610987591,4.5,0.0,4.25,0.5,20.25,18.0625,52,-72,124,13,24,11,38,46,13,1.0,0.0,13
